
"",GemmaEdwards4,Gemma Edwards,"My life revolves around dogs
","Sick to death of being a skint student, I can't wait to leave uni and get a job",Fri Dec 04 07:59:12 +0000 2015,1449215952661,672686577567596546,person,0.9993875689662991,new_job,0.6548620880803042,self,0.7028803342867009
"",ElleValencia11,Noelle E Valencia,"
","This President has utterly failed at the job. I have led, and proposed measures to fix the problems.",Sat Dec 05 19:47:19 +0000 2015,1449344839659,673227168818819072,person,0.9981767748836711,new_job,0.4925951458401121,self,0.505690691658663
"",shawneesaur,santa,"literary webshows are my thing. @astronautizzy is my trash partner in crime.
",like i am exhausted and need to sleep for five thousand years but i'm so happy i get to keep working at my dream job,Fri Dec 25 02:38:39 +0000 2015,1451011119665,680216053712949248,person,0.9997051593566258,new_job,0.6400234645147957,self,0.9686729919046965
"",shzwnhshm,shzwnhshm,"22 | Fatso
",Even ministers confused between a 'job' and 'position'. One can have many positions and do no job.,Mon Dec 28 07:37:10 +0000 2015,1451288230664,681378341484544000,person,0.7373800928627546,new_job,0.9830931199051156,self,0.703196630213427
"",networklalpune,Networklal,"Pune's First Laptop and Computer Portal Website
",Part time graphics design job in kolkata: Part time graphics design job in kolkata years experience in writing par... imediasolutions.in,Tue Dec 29 03:28:22 +0000 2015,1451359702661,681678116767444992,person,0.6726557680407189,new_job,0.992690375646126,self,0.8601958529589288
"",dolphinator13,Nick,"Long suffering Miami Dolphins fan. Honest, objective criticism here. Deal in reality, not fantasy when it comes to the Miami Dolphins
",their job is to make sure all the i's are dotted. Not to decide who is getting the job.,Tue Dec 29 04:09:19 +0000 2015,1451362159666,681688422193479680,person,0.99593153218842,new_job,0.9537959302390541,self,0.829334834062788
"",Givana_Palmer,G,"My babies make my world go 'round.
",I love my job. Find you a job you enjoy so you're not working. #truestory,Tue Dec 29 19:30:30 +0000 2015,1451417430657,681920245532082176,person,0.9987634953039587,new_job,0.9861580853063802,self,0.7278619902669491
"",micgeorge4,micgeorge4,"
","Secretary jobs,Secretary careers,jobs Secretary ,resume Secretary ,job search Secretary USA ",Wed Dec 30 04:02:28 +0000 2015,1451448148657,682049086162382848,person,0.9475904213880952,new_job,0.7680367843268832,self,0.6698519125259442
"",danixniallhoran,Niall pls follow me,"now i'm searching every lonely place. every corner calling out your name. tryna find you but I just don't know. where did Niall's heart go ?
",i need a part time job during weekends xD .. do any of you know an online job site that's actually decent ?,Mon Jan 04 06:20:03 +0000 2016,1451888403661,683895649486557184,person,0.6299163370717171,new_job,0.9589452163720096,self,0.7794351551982548
"",a1mcfad,Anita McFadden,"Marketing, communications, strategy, employment brand.
","1 out of 3 students who apply to a job on WayUp, get a job. Impressive. ",Tue Jan 05 20:12:39 +0000 2016,1452024759659,684467567994531841,person,0.996533587757328,new_job,0.9808610097643271,self,0.5936147753534818
"",FindOnlineJobs,Seth Owen,"Working online at real, legitimate jobs is a 21st century reality. More and more people are earning a very good living Internet Marketing Tips, Advise and Ideas
","I finally found a job working from home from this great website, have a look! ",Wed Jan 06 20:40:31 +0000 2016,1452112831663,684836968753172482,person,0.9478578267642945,new_job,0.994370753579177,self,0.985179087432517
"",Johnny_Jones7,Johnny Highroller,"
",It's clutch having a job that I dont ever see my boss,Thu Jan 07 17:46:08 +0000 2016,1452188768657,685155471590846464,person,0.9982941956043636,new_job,0.542554591990722,self,0.6345708650142539
"",aaaaluke,$uccessful boy,"
",Last day of job. Finished my work at 8:30am (as soon as I arrived). Now: wait until 5:00pm.,Thu Jan 07 23:38:53 +0000 2016,1452209933664,685244244064219136,person,0.8348318348840404,new_job,0.4634239661393901,self,0.8582926974142562
"",coby_evans,Coby Evans,"
",I'm quitting my job so it can't ever get in the way of this type of event ever again,Sat Jan 09 05:33:56 +0000 2016,1452317636659,685695983167107072,person,0.9307906146477875,new_job,0.48624715475601066,self,0.546298926476293
